row_id,country,is_urban,age,Gender,married,education_level,literacy,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,has_insurance,has_investment,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,phone_technology,phone_ownership,reg_bank_acct,active_bank_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,Poverty
564,F,FALSE,65,male,TRUE,2,TRUE,TRUE,employed,irregular_seasonal,2,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,1,0,2,1
565,F,TRUE,25,male,TRUE,3,TRUE,TRUE,employed,self_employed,5,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,1,1,2,1
566,C,FALSE,23,male,FALSE,3,TRUE,FALSE,unemployed,not_working,2,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
567,C,FALSE,28,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,TRUE,1,0,1,1
568,G,FALSE,33,male,FALSE,3,TRUE,TRUE,employed,salaried,5,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,1,6,1
569,C,FALSE,54,male,FALSE,0,FALSE,FALSE,retired_or_disabled,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,1,0,2,0
570,C,TRUE,42,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
571,J,TRUE,35,male,TRUE,3,TRUE,TRUE,employed,salaried,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,2,0,5,1
572,I,FALSE,40,male,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,5,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
573,A,FALSE,46,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
574,C,FALSE,29,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,TRUE,TRUE,1,0,1,1
575,C,TRUE,20,male,FALSE,3,TRUE,FALSE,housewife_or_student,not_working,1,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,3,1
576,A,TRUE,29,male,TRUE,3,TRUE,TRUE,employed,salaried,5,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,4,1
577,J,FALSE,29,male,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,3,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
578,C,FALSE,50,male,FALSE,2,TRUE,TRUE,employed,salaried,5,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,4,1
579,J,FALSE,39,male,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,5,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
580,G,TRUE,35,male,FALSE,2,TRUE,TRUE,employed,self_employed,5,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,7,1
581,F,TRUE,63,male,TRUE,0,FALSE,TRUE,employed,self_employed,4,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
582,I,TRUE,27,male,FALSE,3,TRUE,TRUE,employed,self_employed,4,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,TRUE,TRUE,1,1,4,1
583,G,TRUE,50,male,FALSE,2,TRUE,TRUE,employed,self_employed,5,0,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,3,7,1
584,I,FALSE,17,female,TRUE,0,FALSE,FALSE,unemployed,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,1,0,1,0
585,G,FALSE,32,male,TRUE,3,TRUE,TRUE,employed,salaried,5,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,1,8,1
586,A,TRUE,23,male,FALSE,3,TRUE,TRUE,employed,salaried,2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,4,1
587,D,FALSE,18,male,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,1,0,2,1
588,J,TRUE,42,male,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,4,1,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,1,1,2,0
589,G,FALSE,23,male,TRUE,3,TRUE,TRUE,employed,salaried,3,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,6,1
590,I,TRUE,28,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
591,G,TRUE,24,male,TRUE,1,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,FALSE,FALSE,1,1,5,1
592,F,FALSE,29,male,TRUE,3,TRUE,TRUE,employed,salaried,2,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,1,3,3,1
593,I,FALSE,28,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
594,G,FALSE,30,male,FALSE,1,TRUE,TRUE,employed,salaried,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,1,1,2,1
595,J,TRUE,62,male,TRUE,3,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,TRUE,TRUE,2,0,3,1
596,A,FALSE,40,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,1
597,A,FALSE,20,male,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,1,0,3,1
598,F,TRUE,23,male,TRUE,2,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,2,1
599,G,FALSE,55,male,TRUE,2,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,1,6,1
600,G,FALSE,55,male,TRUE,1,TRUE,FALSE,other,other,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,1,0,1,1
601,A,TRUE,35,male,TRUE,2,FALSE,FALSE,other,other,2,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,1,0,1,0
602,F,TRUE,48,male,TRUE,3,TRUE,TRUE,employed,self_employed,4,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,5,1
603,C,FALSE,30,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,FALSE,0,0,1,0
604,A,FALSE,41,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,1
605,A,FALSE,25,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
606,F,FALSE,35,male,TRUE,3,TRUE,TRUE,employed,salaried,4,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,TRUE,TRUE,1,1,4,1
607,I,FALSE,35,male,TRUE,3,TRUE,TRUE,employed,self_employed,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,3,1
608,J,FALSE,47,male,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,4,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,1,0,0
609,G,TRUE,29,male,FALSE,3,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,FALSE,1,0,6,1
610,G,TRUE,23,male,TRUE,2,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,TRUE,FALSE,2,2,6,1
611,A,TRUE,34,male,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,5,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
612,F,TRUE,35,male,TRUE,3,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,1,0,3,1
613,G,TRUE,27,male,FALSE,3,TRUE,TRUE,employed,irregular_seasonal,2,1,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,FALSE,2,0,4,1
614,A,FALSE,22,male,TRUE,3,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,1,1
615,J,FALSE,45,male,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
616,J,TRUE,43,male,FALSE,1,TRUE,TRUE,employed,salaried,5,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,TRUE,TRUE,2,0,6,1
617,D,FALSE,23,male,TRUE,2,TRUE,TRUE,employed,self_employed,5,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
618,C,TRUE,32,male,TRUE,3,TRUE,FALSE,housewife_or_student,not_working,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,TRUE,TRUE,1,0,1,1
619,C,TRUE,27,male,TRUE,3,TRUE,TRUE,employed,salaried,4,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
620,D,TRUE,36,male,TRUE,1,TRUE,TRUE,employed,self_employed,2,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,FALSE,3,1,7,1
621,D,TRUE,24,male,FALSE,3,TRUE,TRUE,employed,self_employed,4,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,FALSE,1,0,4,1
622,F,FALSE,20,male,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
623,G,TRUE,37,male,TRUE,2,TRUE,TRUE,employed,self_employed,3,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,3,1,6,1
624,A,FALSE,65,male,FALSE,2,FALSE,FALSE,retired_or_disabled,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
625,G,FALSE,39,male,TRUE,1,TRUE,TRUE,employed,self_employed,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,FALSE,FALSE,1,1,2,1
626,F,FALSE,29,female,TRUE,0,FALSE,FALSE,unemployed,not_working,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
627,C,FALSE,28,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,FALSE,1,0,0,1
628,F,TRUE,45,male,FALSE,2,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,2,1,1
629,G,FALSE,30,female,TRUE,0,FALSE,FALSE,unemployed,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,1,0,5,0
630,G,TRUE,51,male,TRUE,3,TRUE,TRUE,employed,self_employed,2,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,3,1,7,1
631,G,FALSE,28,male,TRUE,2,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,FALSE,FALSE,1,1,5,1
632,I,FALSE,50,male,TRUE,3,TRUE,TRUE,employed,salaried,4,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,1,0,2,1
633,J,FALSE,41,male,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,2,1,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
634,G,FALSE,26,male,FALSE,3,TRUE,FALSE,unemployed,not_working,3,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,6,1
635,F,TRUE,50,male,FALSE,3,TRUE,TRUE,employed,self_employed,4,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,1,1,6,1
636,J,FALSE,43,male,TRUE,1,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,2,1,4,1
637,F,TRUE,45,male,TRUE,3,TRUE,TRUE,employed,salaried,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,TRUE,TRUE,2,0,4,1
638,G,TRUE,31,male,TRUE,2,TRUE,TRUE,employed,salaried,5,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,7,1
639,I,TRUE,31,male,TRUE,3,TRUE,TRUE,employed,salaried,2,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,1,3,1
640,A,FALSE,38,male,TRUE,3,TRUE,TRUE,employed,salaried,3,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,3,1
641,F,FALSE,24,male,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
642,F,TRUE,29,male,TRUE,3,TRUE,TRUE,employed,salaried,5,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
643,A,TRUE,20,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
644,G,TRUE,24,male,FALSE,3,TRUE,TRUE,employed,salaried,3,3,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,6,1
645,I,TRUE,36,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,0
646,A,TRUE,25,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,1,0,1,0
647,D,TRUE,66,male,TRUE,1,TRUE,TRUE,employed,self_employed,2,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,TRUE,TRUE,3,0,4,1
648,F,FALSE,48,female,TRUE,0,FALSE,FALSE,unemployed,not_working,,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,0
649,J,FALSE,42,male,FALSE,1,FALSE,TRUE,employed,irregular_seasonal,5,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
650,D,FALSE,57,male,TRUE,0,TRUE,TRUE,employed,self_employed,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
651,G,FALSE,22,male,FALSE,3,TRUE,FALSE,housewife_or_student,not_working,1,1,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,2,1,5,1
652,C,FALSE,40,male,TRUE,2,FALSE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,TRUE,FALSE,1,0,1,0
653,G,FALSE,43,male,TRUE,1,TRUE,TRUE,employed,salaried,4,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,TRUE,FALSE,1,0,6,1
654,F,TRUE,56,male,TRUE,3,TRUE,TRUE,employed,salaried,2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,5,1
655,F,TRUE,26,male,FALSE,2,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,5,1
656,C,FALSE,38,female,TRUE,0,FALSE,FALSE,unemployed,not_working,1,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,1,TRUE,TRUE,1,0,1,0
657,G,TRUE,30,male,FALSE,3,TRUE,TRUE,employed,self_employed,2,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,2,TRUE,FALSE,1,0,5,1
658,C,FALSE,28,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,1
659,F,FALSE,35,male,TRUE,3,FALSE,TRUE,employed,irregular_seasonal,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,0,0,0,0
660,D,FALSE,37,male,TRUE,1,TRUE,TRUE,employed,irregular_seasonal,3,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,1,1,3,1
661,G,FALSE,30,male,FALSE,2,TRUE,TRUE,employed,salaried,5,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,TRUE,TRUE,2,0,5,1
662,C,TRUE,30,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
663,F,TRUE,33,male,FALSE,3,TRUE,TRUE,employed,self_employed,4,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,TRUE,FALSE,0,0,0,1
664,A,FALSE,33,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
665,J,FALSE,35,male,FALSE,3,TRUE,TRUE,employed,salaried,2,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,FALSE,FALSE,2,1,5,1
666,G,TRUE,37,male,FALSE,3,TRUE,TRUE,employed,self_employed,4,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,2,1,5,1
667,C,FALSE,45,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,TRUE,TRUE,1,0,1,0
668,A,FALSE,66,male,TRUE,1,FALSE,FALSE,retired_or_disabled,not_working,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,FALSE,FALSE,1,0,1,0
669,G,TRUE,31,male,TRUE,3,TRUE,TRUE,employed,salaried,4,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,8,1
670,G,TRUE,36,male,TRUE,3,TRUE,TRUE,employed,salaried,3,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,6,1
671,F,TRUE,35,male,TRUE,2,TRUE,TRUE,employed,self_employed,2,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,1,0,5,1
672,F,FALSE,18,male,FALSE,0,FALSE,TRUE,employed,irregular_seasonal,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
673,A,FALSE,25,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,TRUE,TRUE,2,0,1,1
674,F,TRUE,36,male,TRUE,3,TRUE,TRUE,employed,salaried,4,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,6,1
675,A,FALSE,30,male,FALSE,1,FALSE,FALSE,housewife_or_student,not_working,5,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,1,0
676,D,TRUE,23,male,TRUE,0,FALSE,FALSE,other,other,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
677,G,FALSE,17,male,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,2,3,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,FALSE,2,0,7,1
678,F,TRUE,60,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,3,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,2,0,3,1
679,A,FALSE,41,male,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
680,G,FALSE,37,male,TRUE,2,TRUE,TRUE,employed,salaried,3,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,9,1
681,G,FALSE,24,female,FALSE,0,FALSE,FALSE,unemployed,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,0
682,D,TRUE,27,male,TRUE,1,TRUE,TRUE,employed,self_employed,5,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,1,4,1
683,I,FALSE,58,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
684,D,FALSE,58,male,FALSE,0,FALSE,TRUE,employed,self_employed,1,2,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
685,D,FALSE,56,male,FALSE,0,FALSE,TRUE,employed,self_employed,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
686,G,FALSE,42,female,FALSE,0,FALSE,FALSE,unemployed,not_working,5,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,0,0,0,0
687,G,TRUE,39,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,2,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
688,D,FALSE,45,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
689,D,FALSE,30,male,FALSE,3,TRUE,TRUE,employed,salaried,5,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,7,1
690,F,FALSE,40,male,FALSE,3,TRUE,TRUE,employed,salaried,2,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,1,0,4,1
691,F,FALSE,39,male,TRUE,3,TRUE,TRUE,employed,salaried,2,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,TRUE,2,0,7,1
692,C,FALSE,30,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,2,TRUE,TRUE,1,0,1,0
693,G,TRUE,40,male,TRUE,3,TRUE,TRUE,employed,self_employed,3,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,1,8,1
694,C,TRUE,40,male,TRUE,3,TRUE,TRUE,employed,self_employed,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,FALSE,1,0,2,1
695,A,TRUE,76,male,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,5,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
696,C,FALSE,26,male,TRUE,1,FALSE,FALSE,retired_or_disabled,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,TRUE,FALSE,0,0,0,0
697,C,TRUE,40,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,0
698,A,TRUE,52,male,TRUE,3,TRUE,TRUE,employed,self_employed,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
699,I,TRUE,45,male,TRUE,3,TRUE,TRUE,employed,self_employed,,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,1,1,1,1
700,A,FALSE,30,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,TRUE,FALSE,1,0,1,1
701,F,TRUE,37,male,TRUE,3,TRUE,TRUE,employed,salaried,5,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,6,1
702,D,FALSE,53,female,TRUE,0,FALSE,FALSE,unemployed,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,1,0,0
703,F,TRUE,69,male,TRUE,3,TRUE,TRUE,employed,self_employed,4,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,1,0,5,1
704,F,FALSE,35,male,TRUE,1,FALSE,TRUE,employed,self_employed,5,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
